Nr,Lat,Long,Latgms,Longms,Municipio,CodIbge,Estado,AreaKm2,Desmatado2015,Incremento20142015,Floresta2015,Nuvem2015,NaoObservado2015,NaoFloresta2015,Hidrografia2015,Soma 
 18,-6.83379,-60.23604,S 6 50 1.64,O 60 14 9.74,Novo Aripuanã,1303304,AM,41452,1055.2,53.4,38021.5,12.5,0.0,1620.2,742.6,100
 19,-1.51628,-61.51599,S 1 30 58.61,O 61 30 57.56,Novo Airão,1303205,AM,38114,120.9,0.6,35983.1,439.4,0.0,211.9,1358.7,100
 20,-4.02487,-58.58633,S 4 1 29.53,O 58 35 10.79,Nova Olinda do Norte,1303106,AM,5625,430.5,5.9,4379.8,102.7,0.0,281.0,431.0,100
 21,-1.08094,-58.44390,S 1 4 51.38,O 58 26 38.04,Nhamundá,1303007,AM,14132,491.1,4.8,11436.4,752.3,0.0,344.4,1107.8,100
 22,-5.24148,-58.19462,S 5 14 29.33,O 58 11 40.63,Maués,1302900,AM,40090,1366.7,9.8,35540.8,1015.3,0.0,872.3,1294.9,100
 23,-2.61234,-64.70305,S 2 36 44.42,O 64 42 10.98,Maraã,1302801,AM,17221,119.3,0.1,13690.3,960.1,0.0,604.6,1846.7,100
 24,-6.78709,-61.11001,S 6 47 13.52,O 61 6 36.04,Manicoré,1302702,AM,48689,1824.9,73.4,41824.6,66.2,0.0,4146.5,826.8,100
 25,-2.57290,-60.37242,S 2 34 22.44,O 60 22 20.71,Manaus,1302603,AM,11473,1258.4,1.8,8619.2,44.6,0.0,3.0,1547.8,100
 26,-3.73889,-60.65552,S 3 44 20.00,O 60 39 19.87,Manaquiri,1302553,AM,4001,498.5,3.1,3109.1,0.0,0.0,106.3,287.1,100
 27,-3.27671,-60.71178,S 3 16 36.16,O 60 42 42.41,Manacapuru,1302504,AM,7381,805.8,7.9,4345.9,0.7,0.0,805.6,1423.0,100
 28,-8.38295,-65.70994,S 8 22 58.62,O 65 42 35.78,Lábrea,1302405,AM,69672,3858.7,242.6,63055.9,518.2,0.0,1793.3,445.9,99
 29,-4.50575,-68.24058,S 4 30 20.70,O 68 14 26.09,Jutaí,1302306,AM,71756,243.2,1.1,66680.6,3573.1,0.0,97.6,1161.5,100
 30,-3.37471,-66.45025,S 3 22 28.96,O 66 27 0.90,Juruá,1302207,AM,19849,153.3,0.2,17497.5,1322.9,0.0,142.1,733.2,99
 31,-1.38598,-68.79404,S 1 23 9.53,O 68 47 38.54,Japurá,1302108,AM,57555,59.0,0.0,39478.5,16494.7,0.0,2.6,1520.2,99
 32,-2.54458,-58.65656,S 2 32 40.49,O 58 39 23.62,Itapiranga,1302009,AM,4245,140.2,0.8,3587.9,188.9,0.0,155.6,172.4,100
 33,-6.72683,-67.90389,S 6 43 36.59,O 67 54 14.00,Itamarati,1301951,AM,26042,133.3,1.0,23167.1,2449.8,0.0,3.3,288.5,100
 34,-3.13511,-58.81276,S 3 8 6.40,O 58 48 45.94,Itacoatiara,1301902,AM,8927,1761.6,6.0,4554.5,116.0,0.0,829.3,1665.6,99
 35,-3.08591,-60.66479,S 3 5 9.28,O 60 39 53.24,Iranduba,1301852,AM,2229,491.5,3.7,1300.8,0.0,0.0,132.9,303.8,99
 36,-7.14334,-71.42004,S 7 8 36.02,O 71 25 12.14,Ipixuna,1301803,AM,12595,234.3,4.5,11208.7,1015.2,0.0,66.6,70.2,100
 37,-7.51084,-62.59920,S 7 30 39.02,O 62 35 57.12,Humaitá,1301704,AM,33428,727.7,9.1,28798.5,1.3,0.0,3116.3,784.2,100
 38,-7.25158,-72.74345,S 7 15 5.69,O 72 44 36.42,Guajará,1301654,AM,7984,489.5,4.7,7120.9,159.5,0.0,206.9,7.2,100
 39,-2.54594,-66.91330,S 2 32 45.38,O 66 54 47.88,Fonte Boa,1301605,AM,12392,103.5,0.8,10247.0,1074.9,0.0,154.1,812.5,100
 40,-7.61678,-70.19515,S 7 37 0.41,O 70 11 42.54,Envira,1301506,AM,7793,295.9,5.4,7285.1,149.1,0.0,0.1,62.8,100
 41,-7.04074,-70.12601,S 7 2 26.66,O 70 7 33.64,Eirunepé,1301407,AM,15608,381.5,0.1,14362.8,509.9,0.0,172.1,181.7,99
 42,-3.12907,-63.20401,S 3 7 44.65,O 63 12 14.44,Codajás,1301308,AM,18944,267.8,1.0,15996.1,510.1,0.0,729.2,1440.8,99
 43,-4.03545,-63.53466,S 4 2 7.62,O 63 32 4.78,Coari,1301209,AM,58828,780.1,0.7,54119.8,343.2,0.0,823.1,2761.8,100
 44,-3.30477,-59.55597,S 3 18 17.17,O 59 33 21.49,Careiro da Várzea,1301159,AM,2641,547.5,9.5,691.4,66.3,0.0,707.8,628.0,100
 45,-3.74900,-60.14701,S 3 44 56.40,O 60 8 49.24,Careiro,1301100,AM,6127,1125.4,5.1,4598.7,5.3,0.0,80.7,316.9,100
 46,-5.17242,-67.49476,S 5 10 20.71,O 67 29 41.14,Carauari,1301001,AM,26469,295.1,0.3,25741.3,20.0,0.0,12.7,399.9,100
 47,-7.45596,-63.90278,S 7 27 21.46,O 63 54 10.01,Canutama,1300904,AM,30278,1052.9,14.5,27711.9,228.1,0.0,988.3,296.8,99
 48,-3.05460,-61.93934,S 3 3 16.56,O 61 56 21.62,Caapiranga,1300839,AM,9550,246.6,3.7,8498.3,195.6,0.0,181.9,427.6,100
 49,-5.33176,-59.23777,S 5 19 54.34,O 59 14 15.97,Borba,1300805,AM,44452,546.6,4.2,41021.9,458.3,0.0,586.5,1838.7,100
 50,-8.81858,-68.00168,S 8 49 6.89,O 68 0 6.05,Boca do Acre,1300706,AM,22595,2320.1,47.5,20062.2,30.3,0.0,58.4,124.0,100
 51,-3.15669,-57.90464,S 3 9 24.08,O 57 54 16.70,Boa Vista do Ramos,1300680,AM,2588,208.3,0.5,1121.0,0.2,0.0,852.8,405.7,100
 52,-4.54242,-61.73805,S 4 32 32.71,O 61 44 16.98,Beruri,1300631,AM,17411,220.5,2.5,15152.4,579.2,0.0,886.1,572.8,100
 53,-5.49767,-70.32124,S 5 29 51.61,O 70 19 16.46,Benjamin Constant,1300607,AM,9146,191.8,1.1,8310.5,438.9,0.0,0.0,204.8,99
 54,-3.13292,-57.23915,S 3 7 58.51,O 57 14 20.94,Barreirinha,1300508,AM,5760,801.2,5.7,3592.4,1.7,0.0,408.6,956.1,100
 55,-0.14071,-63.18572,S 0 8 26.56,O 63 11 8.59,Barcelos,1300409,AM,124163,206.9,0.3,94926.4,7469.7,0.0,17060.1,4499.9,100
 56,-3.83163,-59.45109,S 3 49 53.87,O 59 27 3.92,Autazes,1300300,AM,7636,1304.0,23.2,4836.4,15.4,0.0,464.3,1015.9,100
 57,-5.67098,-71.72825,S 5 40 15.53,O 71 43 41.70,Atalaia do Norte,1300201,AM,80005,242.4,0.1,74613.8,4736.4,0.0,16.5,395.9,99
 58,-7.59202,-59.44152,S 7 35 31.27,O 59 26 29.47,Apuí,1300144,AM,54490,2128.3,107.2,51532.5,0.0,0.0,625.0,204.2,100
 59,-4.15477,-62.08065,S 4 9 17.17,O 62 4 50.34,Anori,1300102,AM,5852,82.8,0.6,4190.2,503.7,0.0,640.6,434.7,100
 60,-3.47332,-61.67090,S 3 28 23.95,O 61 40 15.24,Anamã,1300086,AM,2473,200.7,1.0,1764.7,254.0,0.0,34.6,219.0,100
 61,-3.42104,-68.34925,S 3 25 15.74,O 68 20 57.30,Amaturá,1300060,AM,4903,115.8,0.6,2993.1,1358.1,0.0,222.4,213.6,100
 62,-3.67425,-65.34586,S 3 40 27.30,O 65 20 45.10,Alvarães,1300029,AM,6027,330.1,0.6,5415.1,116.2,0.0,38.0,127.6,100
