Nr,Lat,Long,Latgms,Longms,Municipio,CodIbge,Estado,AreaKm2,Desmatado2009,Incremento20082009,Floresta2009,Nuvem2009,NaoObservado2009,NaoFloresta2009,Hidrografia2009,Soma 
 11,0.35952,-68.17017,N 0 21 34.27,O 68 10 12.61,São Gabriel da Cachoeira,1303809,AM,112476,1185.2,4.6,94198.6,14730.8,389.5,489.6,1482.3,100
 12,-3.08079,-69.06723,S 3 4 50.84,O 69 4 2.03,Santo Antônio do Içá,1303700,AM,12737,133.4,1.2,11821.6,164.6,75.7,90.4,451.3,99
 13,-0.25129,-64.98731,S 0 15 4.64,O 64 59 14.32,Santa Isabel do Rio Negro,1303601,AM,64130,207.3,0.1,57615.2,4649.6,78.8,950.8,628.3,99
 14,-2.50853,-59.60122,S 2 30 30.71,O 59 36 4.39,Rio Preto da Eva,1303569,AM,5838,560.9,1.3,5263.9,0.5,2.4,0.0,10.3,100
 15,-0.65847,-60.17004,S 0 39 30.49,O 60 10 12.14,Presidente Figueiredo,1303536,AM,25568,708.8,13.7,21383.3,43.5,9.5,1.1,3421.8,99
 16,-7.76452,-68.19675,S 7 45 52.27,O 68 11 48.30,Pauini,1303502,AM,42877,213.6,3.4,42253.5,122.1,2.3,23.7,261.8,100
 17,-2.78735,-56.68566,S 2 47 14.46,O 56 41 8.38,Parintins,1303403,AM,5958,954.8,5.3,1302.8,282.0,4.0,1133.2,2281.2,100
 18,-6.83379,-60.23604,S 6 50 1.64,O 60 14 9.74,Novo Aripuanã,1303304,AM,41452,876.5,15.9,37654.3,530.5,27.9,1620.2,742.6,100
 19,-1.51628,-61.51599,S 1 30 58.61,O 61 30 57.56,Novo Airão,1303205,AM,38114,114.2,1.9,34107.2,2320.2,1.8,211.9,1358.7,100
 20,-4.02487,-58.58633,S 4 1 29.53,O 58 35 10.79,Nova Olinda do Norte,1303106,AM,5625,413.0,1.4,4288.7,209.4,1.9,281.0,431.0,99
 21,-1.08094,-58.44390,S 1 4 51.38,O 58 26 38.04,Nhamundá,1303007,AM,14132,460.5,4.4,11909.5,306.0,3.8,344.4,1107.8,100
 22,-5.24148,-58.19462,S 5 14 29.33,O 58 11 40.63,Maués,1302900,AM,40090,1288.2,8.4,34027.0,2600.6,7.0,872.3,1294.9,100
 23,-2.61234,-64.70305,S 2 36 44.42,O 64 42 10.98,Maraã,1302801,AM,17221,108.7,0.6,14470.3,184.9,5.8,604.6,1846.7,99
 24,-6.78709,-61.11001,S 6 47 13.52,O 61 6 36.04,Manicoré,1302702,AM,48689,1499.0,30.1,40909.9,1289.3,17.5,4146.5,826.8,100
 25,-2.57290,-60.37242,S 2 34 22.44,O 60 22 20.71,Manaus,1302603,AM,11473,1235.7,3.6,8683.4,0.0,3.1,3.0,1547.8,100
 26,-3.73889,-60.65552,S 3 44 20.00,O 60 39 19.87,Manaquiri,1302553,AM,4001,490.8,2.1,3116.7,0.0,0.1,106.3,287.1,100
 27,-3.27671,-60.71178,S 3 16 36.16,O 60 42 42.41,Manacapuru,1302504,AM,7381,771.5,14.9,4376.5,0.3,4.1,805.6,1423.0,99
 28,-8.38295,-65.70994,S 8 22 58.62,O 65 42 35.78,Lábrea,1302405,AM,69672,3151.8,45.1,64082.8,180.4,17.8,1793.3,445.9,100
 29,-4.50575,-68.24058,S 4 30 20.70,O 68 14 26.09,Jutaí,1302306,AM,71756,229.2,0.9,63665.2,6594.0,8.5,97.6,1161.5,100
 30,-3.37471,-66.45025,S 3 22 28.96,O 66 27 0.90,Juruá,1302207,AM,19849,145.2,1.9,18783.5,32.2,12.8,142.1,733.2,99
 31,-1.38598,-68.79404,S 1 23 9.53,O 68 47 38.54,Japurá,1302108,AM,57555,52.7,0.6,50004.4,5864.5,110.6,2.6,1520.2,99
 32,-2.54458,-58.65656,S 2 32 40.49,O 58 39 23.62,Itapiranga,1302009,AM,4245,134.5,0.3,3636.3,145.5,0.7,155.6,172.4,100
 33,-6.72683,-67.90389,S 6 43 36.59,O 67 54 14.00,Itamarati,1301951,AM,26042,121.2,1.0,23385.3,2242.2,1.5,3.3,288.5,100
 34,-3.13511,-58.81276,S 3 8 6.40,O 58 48 45.94,Itacoatiara,1301902,AM,8927,1700.8,5.5,4317.2,410.3,3.8,829.3,1665.6,99
 35,-3.08591,-60.66479,S 3 5 9.28,O 60 39 53.24,Iranduba,1301852,AM,2229,472.9,8.0,1317.3,0.0,2.1,132.9,303.8,99
 36,-7.14334,-71.42004,S 7 8 36.02,O 71 25 12.14,Ipixuna,1301803,AM,12595,208.6,0.8,12172.3,76.7,0.6,66.6,70.2,100
 37,-7.51084,-62.59920,S 7 30 39.02,O 62 35 57.12,Humaitá,1301704,AM,33428,666.5,5.1,28858.6,0.4,2.0,3116.3,784.2,99
 38,-7.25158,-72.74345,S 7 15 5.69,O 72 44 36.42,Guajará,1301654,AM,7984,459.4,2.0,7071.4,239.1,0.0,206.9,7.2,99
 39,-2.54594,-66.91330,S 2 32 45.38,O 66 54 47.88,Fonte Boa,1301605,AM,12392,97.6,0.8,11320.0,4.7,3.1,154.1,812.5,100
 40,-7.61678,-70.19515,S 7 37 0.41,O 70 11 42.54,Envira,1301506,AM,7793,242.9,6.1,7295.0,186.8,5.4,0.1,62.8,100
 41,-7.04074,-70.12601,S 7 2 26.66,O 70 7 33.64,Eirunepé,1301407,AM,15608,366.1,1.7,14825.2,57.7,5.2,172.1,181.7,99
 42,-3.12907,-63.20401,S 3 7 44.65,O 63 12 14.44,Codajás,1301308,AM,18944,260.3,1.3,16151.8,359.8,2.1,729.2,1440.8,100
 43,-4.03545,-63.53466,S 4 2 7.62,O 63 32 4.78,Coari,1301209,AM,58828,760.4,0.6,53422.3,1057.8,2.6,823.1,2761.8,99
 44,-3.30477,-59.55597,S 3 18 17.17,O 59 33 21.49,Careiro da Várzea,1301159,AM,2641,494.6,5.6,772.1,37.7,0.8,707.8,628.0,100
 45,-3.74900,-60.14701,S 3 44 56.40,O 60 8 49.24,Careiro,1301100,AM,6127,1099.4,5.7,4625.8,2.8,1.4,80.7,316.9,99
 46,-5.17242,-67.49476,S 5 10 20.71,O 67 29 41.14,Carauari,1301001,AM,26469,290.3,0.7,25664.8,94.2,7.1,12.7,399.9,100
 47,-7.45596,-63.90278,S 7 27 21.46,O 63 54 10.01,Canutama,1300904,AM,30278,901.1,14.0,28078.3,8.2,5.3,988.3,296.8,100
 48,-3.05460,-61.93934,S 3 3 16.56,O 61 56 21.62,Caapiranga,1300839,AM,9550,234.4,2.2,8449.3,255.4,1.4,181.9,427.6,99
 49,-5.33176,-59.23777,S 5 19 54.34,O 59 14 15.97,Borba,1300805,AM,44452,515.0,2.7,41358.7,140.1,13.0,586.5,1838.7,100
 50,-8.81858,-68.00168,S 8 49 6.89,O 68 0 6.05,Boca do Acre,1300706,AM,22595,2003.2,24.6,19841.7,565.8,1.9,58.4,124.0,100
 51,-3.15669,-57.90464,S 3 9 24.08,O 57 54 16.70,Boa Vista do Ramos,1300680,AM,2588,200.8,0.1,539.4,587.8,1.5,852.8,405.7,100
 52,-4.54242,-61.73805,S 4 32 32.71,O 61 44 16.98,Beruri,1300631,AM,17411,205.6,2.2,12831.0,2912.4,3.1,886.1,572.8,100
 53,-5.49767,-70.32124,S 5 29 51.61,O 70 19 16.46,Benjamin Constant,1300607,AM,9146,186.8,0.8,8236.7,500.5,17.2,0.0,204.8,100
 54,-3.13292,-57.23915,S 3 7 58.51,O 57 14 20.94,Barreirinha,1300508,AM,5760,764.6,2.7,2608.1,1019.2,3.4,408.6,956.1,99
 55,-0.14071,-63.18572,S 0 8 26.56,O 63 11 8.59,Barcelos,1300409,AM,124163,197.5,0.5,95068.6,7258.5,78.4,17060.1,4499.9,99
 56,-3.83163,-59.45109,S 3 49 53.87,O 59 27 3.92,Autazes,1300300,AM,7636,1213.5,9.9,4799.9,139.2,3.2,464.3,1015.9,99
 57,-5.67098,-71.72825,S 5 40 15.53,O 71 43 41.70,Atalaia do Norte,1300201,AM,80005,234.8,1.5,70706.4,8318.1,333.3,16.5,395.9,100
 58,-7.59202,-59.44152,S 7 35 31.27,O 59 26 29.47,Apuí,1300144,AM,54490,1685.1,64.2,51960.5,0.0,15.2,625.0,204.2,100
 59,-4.15477,-62.08065,S 4 9 17.17,O 62 4 50.34,Anori,1300102,AM,5852,79.2,0.6,4215.0,481.8,0.7,640.6,434.7,100
 60,-3.47332,-61.67090,S 3 28 23.95,O 61 40 15.24,Anamã,1300086,AM,2473,194.1,1.2,1980.2,44.6,0.5,34.6,219.0,99
 61,-3.42104,-68.34925,S 3 25 15.74,O 68 20 57.30,Amaturá,1300060,AM,4903,111.6,0.9,4339.7,15.4,0.3,222.4,213.6,100
 62,-3.67425,-65.34586,S 3 40 27.30,O 65 20 45.10,Alvarães,1300029,AM,6027,312.9,2.0,5467.5,79.5,1.5,38.0,127.6,99
